well,od_600nm,identifier,replicate,growth_medium,date,elapsed_time_hr,avg_blank_value,strain,class
C6,0.088,GC048,1,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆dpp,Single KO
C6,0.088,GC048,1,glucose,2021-07-23,1.13,0.07948148148148147,∆dpp,Single KO
C6,0.089,GC048,1,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆dpp,Single KO
C6,0.09,GC048,1,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆dpp,Single KO
C6,0.092,GC048,1,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆dpp,Single KO
C6,0.093,GC048,1,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆dpp,Single KO
C6,0.094,GC048,1,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆dpp,Single KO
C6,0.096,GC048,1,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆dpp,Single KO
C6,0.098,GC048,1,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆dpp,Single KO
C6,0.099,GC048,1,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆dpp,Single KO
C6,0.102,GC048,1,glucose,2021-07-23,2.26,0.07951851851851852,∆dpp,Single KO
C6,0.104,GC048,1,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆dpp,Single KO
C6,0.108,GC048,1,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆dpp,Single KO
C6,0.112,GC048,1,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆dpp,Single KO
C6,0.116,GC048,1,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆dpp,Single KO
C6,0.121,GC048,1,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆dpp,Single KO
C6,0.127,GC048,1,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆dpp,Single KO
C6,0.134,GC048,1,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆dpp,Single KO
C6,0.142,GC048,1,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆dpp,Single KO
C6,0.154,GC048,1,glucose,2021-07-23,3.39,0.0794074074074074,∆dpp,Single KO
C6,0.168,GC048,1,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆dpp,Single KO
C6,0.183,GC048,1,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆dpp,Single KO
C6,0.199,GC048,1,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆dpp,Single KO
C6,0.21,GC048,1,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆dpp,Single KO
C6,0.23,GC048,1,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆dpp,Single KO
C6,0.25,GC048,1,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆dpp,Single KO
C6,0.275,GC048,1,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆dpp,Single KO
C6,0.306,GC048,1,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆dpp,Single KO
C6,0.343,GC048,1,glucose,2021-07-23,4.52,0.07959259259259259,∆dpp,Single KO
C6,0.382,GC048,1,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆dpp,Single KO
C6,0.424,GC048,1,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆dpp,Single KO
C6,0.468,GC048,1,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆dpp,Single KO
C6,0.512,GC048,1,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆dpp,Single KO
C6,0.556,GC048,1,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆dpp,Single KO
C6,0.596,GC048,1,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆dpp,Single KO
C6,0.633,GC048,1,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆dpp,Single KO
C6,0.667,GC048,1,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆dpp,Single KO
C6,0.692,GC048,1,glucose,2021-07-23,5.65,0.07948148148148147,∆dpp,Single KO
C6,0.709,GC048,1,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆dpp,Single KO
C6,0.716,GC048,1,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆dpp,Single KO
C6,0.719,GC048,1,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆dpp,Single KO
C6,0.722,GC048,1,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆dpp,Single KO
C6,0.723,GC048,1,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆dpp,Single KO
C6,0.722,GC048,1,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆dpp,Single KO
C6,0.72,GC048,1,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆dpp,Single KO
C6,0.718,GC048,1,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆dpp,Single KO
C6,0.715,GC048,1,glucose,2021-07-23,6.78,0.07948148148148147,∆dpp,Single KO
C6,0.712,GC048,1,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆dpp,Single KO
C6,0.709,GC048,1,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆dpp,Single KO
C6,0.707,GC048,1,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆dpp,Single KO
C6,0.705,GC048,1,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆dpp,Single KO
C6,0.704,GC048,1,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆dpp,Single KO
C6,0.703,GC048,1,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆dpp,Single KO
C6,0.702,GC048,1,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆dpp,Single KO
C6,0.702,GC048,1,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆dpp,Single KO
C6,0.701,GC048,1,glucose,2021-07-23,7.91,0.07966666666666666,∆dpp,Single KO
C6,0.701,GC048,1,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆dpp,Single KO
C6,0.701,GC048,1,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆dpp,Single KO
C6,0.711,GC048,1,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆dpp,Single KO
C6,0.722,GC048,1,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆dpp,Single KO
C6,0.729,GC048,1,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆dpp,Single KO
C6,0.733,GC048,1,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆dpp,Single KO
C6,0.733,GC048,1,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆dpp,Single KO
C6,0.733,GC048,1,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆dpp,Single KO
C6,0.732,GC048,1,glucose,2021-07-23,9.04,0.07955555555555555,∆dpp,Single KO
C6,0.731,GC048,1,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆dpp,Single KO
C6,0.729,GC048,1,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆dpp,Single KO
C6,0.727,GC048,1,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆dpp,Single KO
C6,0.725,GC048,1,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆dpp,Single KO
C6,0.723,GC048,1,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆dpp,Single KO
C6,0.721,GC048,1,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆dpp,Single KO
C6,0.719,GC048,1,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆dpp,Single KO
C6,0.716,GC048,1,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆dpp,Single KO
C6,0.715,GC048,1,glucose,2021-07-23,10.17,0.07959259259259259,∆dpp,Single KO
C6,0.712,GC048,1,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆dpp,Single KO
C6,0.71,GC048,1,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆dpp,Single KO
C6,0.708,GC048,1,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆dpp,Single KO
C6,0.706,GC048,1,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆dpp,Single KO
C6,0.704,GC048,1,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆dpp,Single KO
C6,0.702,GC048,1,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆dpp,Single KO
C6,0.7,GC048,1,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆dpp,Single KO
C6,0.698,GC048,1,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆dpp,Single KO
C6,0.697,GC048,1,glucose,2021-07-23,11.3,0.07977777777777778,∆dpp,Single KO
C6,0.695,GC048,1,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆dpp,Single KO
C6,0.693,GC048,1,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆dpp,Single KO
C6,0.691,GC048,1,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆dpp,Single KO
C6,0.689,GC048,1,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆dpp,Single KO
C6,0.688,GC048,1,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆dpp,Single KO
D6,0.083,GC048,2,glucose,2021-07-23,0.0,0.07937037037037037,∆dpp,Single KO
D6,0.083,GC048,2,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆dpp,Single KO
D6,0.083,GC048,2,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆dpp,Single KO
D6,0.084,GC048,2,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆dpp,Single KO
D6,0.084,GC048,2,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆dpp,Single KO
D6,0.085,GC048,2,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆dpp,Single KO
D6,0.085,GC048,2,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆dpp,Single KO
D6,0.086,GC048,2,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆dpp,Single KO
D6,0.086,GC048,2,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆dpp,Single KO
D6,0.087,GC048,2,glucose,2021-07-23,1.13,0.07948148148148147,∆dpp,Single KO
D6,0.088,GC048,2,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆dpp,Single KO
D6,0.089,GC048,2,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆dpp,Single KO
D6,0.09,GC048,2,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆dpp,Single KO
D6,0.091,GC048,2,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆dpp,Single KO
D6,0.093,GC048,2,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆dpp,Single KO
D6,0.094,GC048,2,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆dpp,Single KO
D6,0.096,GC048,2,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆dpp,Single KO
D6,0.098,GC048,2,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆dpp,Single KO
D6,0.1,GC048,2,glucose,2021-07-23,2.26,0.07951851851851852,∆dpp,Single KO
D6,0.103,GC048,2,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆dpp,Single KO
D6,0.106,GC048,2,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆dpp,Single KO
D6,0.11,GC048,2,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆dpp,Single KO
D6,0.114,GC048,2,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆dpp,Single KO
D6,0.119,GC048,2,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆dpp,Single KO
D6,0.125,GC048,2,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆dpp,Single KO
D6,0.133,GC048,2,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆dpp,Single KO
D6,0.142,GC048,2,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆dpp,Single KO
D6,0.153,GC048,2,glucose,2021-07-23,3.39,0.0794074074074074,∆dpp,Single KO
D6,0.168,GC048,2,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆dpp,Single KO
D6,0.184,GC048,2,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆dpp,Single KO
D6,0.2,GC048,2,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆dpp,Single KO
D6,0.213,GC048,2,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆dpp,Single KO
D6,0.237,GC048,2,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆dpp,Single KO
D6,0.25,GC048,2,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆dpp,Single KO
D6,0.28,GC048,2,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆dpp,Single KO
D6,0.311,GC048,2,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆dpp,Single KO
D6,0.346,GC048,2,glucose,2021-07-23,4.52,0.07959259259259259,∆dpp,Single KO
D6,0.384,GC048,2,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆dpp,Single KO
D6,0.424,GC048,2,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆dpp,Single KO
D6,0.467,GC048,2,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆dpp,Single KO
D6,0.51,GC048,2,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆dpp,Single KO
D6,0.553,GC048,2,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆dpp,Single KO
D6,0.593,GC048,2,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆dpp,Single KO
D6,0.629,GC048,2,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆dpp,Single KO
D6,0.663,GC048,2,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆dpp,Single KO
D6,0.688,GC048,2,glucose,2021-07-23,5.65,0.07948148148148147,∆dpp,Single KO
D6,0.699,GC048,2,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆dpp,Single KO
D6,0.71,GC048,2,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆dpp,Single KO
D6,0.714,GC048,2,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆dpp,Single KO
D6,0.717,GC048,2,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆dpp,Single KO
D6,0.719,GC048,2,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆dpp,Single KO
D6,0.719,GC048,2,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆dpp,Single KO
D6,0.718,GC048,2,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆dpp,Single KO
D6,0.716,GC048,2,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆dpp,Single KO
D6,0.714,GC048,2,glucose,2021-07-23,6.78,0.07948148148148147,∆dpp,Single KO
D6,0.712,GC048,2,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆dpp,Single KO
D6,0.71,GC048,2,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆dpp,Single KO
D6,0.708,GC048,2,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆dpp,Single KO
D6,0.706,GC048,2,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆dpp,Single KO
D6,0.704,GC048,2,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆dpp,Single KO
D6,0.703,GC048,2,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆dpp,Single KO
D6,0.702,GC048,2,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆dpp,Single KO
D6,0.701,GC048,2,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆dpp,Single KO
D6,0.7,GC048,2,glucose,2021-07-23,7.91,0.07966666666666666,∆dpp,Single KO
D6,0.7,GC048,2,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆dpp,Single KO
D6,0.704,GC048,2,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆dpp,Single KO
D6,0.716,GC048,2,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆dpp,Single KO
D6,0.724,GC048,2,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆dpp,Single KO
D6,0.728,GC048,2,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆dpp,Single KO
D6,0.73,GC048,2,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆dpp,Single KO
D6,0.73,GC048,2,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆dpp,Single KO
D6,0.728,GC048,2,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆dpp,Single KO
D6,0.727,GC048,2,glucose,2021-07-23,9.04,0.07955555555555555,∆dpp,Single KO
D6,0.725,GC048,2,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆dpp,Single KO
D6,0.724,GC048,2,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆dpp,Single KO
D6,0.722,GC048,2,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆dpp,Single KO
D6,0.72,GC048,2,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆dpp,Single KO
D6,0.717,GC048,2,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆dpp,Single KO
D6,0.715,GC048,2,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆dpp,Single KO
D6,0.713,GC048,2,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆dpp,Single KO
D6,0.71,GC048,2,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆dpp,Single KO
D6,0.708,GC048,2,glucose,2021-07-23,10.17,0.07959259259259259,∆dpp,Single KO
D6,0.706,GC048,2,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆dpp,Single KO
D6,0.704,GC048,2,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆dpp,Single KO
D6,0.702,GC048,2,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆dpp,Single KO
D6,0.7,GC048,2,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆dpp,Single KO
D6,0.697,GC048,2,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆dpp,Single KO
D6,0.696,GC048,2,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆dpp,Single KO
D6,0.694,GC048,2,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆dpp,Single KO
D6,0.692,GC048,2,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆dpp,Single KO
D6,0.69,GC048,2,glucose,2021-07-23,11.3,0.07977777777777778,∆dpp,Single KO
D6,0.688,GC048,2,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆dpp,Single KO
D6,0.687,GC048,2,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆dpp,Single KO
D6,0.685,GC048,2,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆dpp,Single KO
D6,0.683,GC048,2,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆dpp,Single KO
D6,0.682,GC048,2,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆dpp,Single KO
E6,0.083,GC048,3,glucose,2021-07-23,0.0,0.07937037037037037,∆dpp,Single KO
E6,0.083,GC048,3,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆dpp,Single KO
E6,0.084,GC048,3,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆dpp,Single KO
E6,0.085,GC048,3,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆dpp,Single KO
E6,0.085,GC048,3,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆dpp,Single KO
E6,0.086,GC048,3,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆dpp,Single KO
E6,0.086,GC048,3,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆dpp,Single KO
E6,0.086,GC048,3,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆dpp,Single KO
E6,0.087,GC048,3,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆dpp,Single KO
E6,0.088,GC048,3,glucose,2021-07-23,1.13,0.07948148148148147,∆dpp,Single KO
E6,0.088,GC048,3,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆dpp,Single KO
E6,0.09,GC048,3,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆dpp,Single KO
E6,0.09,GC048,3,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆dpp,Single KO
E6,0.092,GC048,3,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆dpp,Single KO
E6,0.093,GC048,3,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆dpp,Single KO
E6,0.095,GC048,3,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆dpp,Single KO
E6,0.096,GC048,3,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆dpp,Single KO
E6,0.098,GC048,3,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆dpp,Single KO
E6,0.101,GC048,3,glucose,2021-07-23,2.26,0.07951851851851852,∆dpp,Single KO
E6,0.104,GC048,3,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆dpp,Single KO
E6,0.107,GC048,3,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆dpp,Single KO
E6,0.11,GC048,3,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆dpp,Single KO
E6,0.114,GC048,3,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆dpp,Single KO
E6,0.119,GC048,3,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆dpp,Single KO
E6,0.126,GC048,3,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆dpp,Single KO
E6,0.133,GC048,3,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆dpp,Single KO
E6,0.142,GC048,3,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆dpp,Single KO
E6,0.154,GC048,3,glucose,2021-07-23,3.39,0.0794074074074074,∆dpp,Single KO
E6,0.169,GC048,3,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆dpp,Single KO
E6,0.185,GC048,3,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆dpp,Single KO
E6,0.201,GC048,3,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆dpp,Single KO
E6,0.208,GC048,3,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆dpp,Single KO
E6,0.232,GC048,3,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆dpp,Single KO
E6,0.252,GC048,3,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆dpp,Single KO
E6,0.282,GC048,3,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆dpp,Single KO
E6,0.312,GC048,3,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆dpp,Single KO
E6,0.347,GC048,3,glucose,2021-07-23,4.52,0.07959259259259259,∆dpp,Single KO
E6,0.385,GC048,3,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆dpp,Single KO
E6,0.425,GC048,3,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆dpp,Single KO
E6,0.469,GC048,3,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆dpp,Single KO
E6,0.511,GC048,3,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆dpp,Single KO
E6,0.552,GC048,3,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆dpp,Single KO
E6,0.589,GC048,3,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆dpp,Single KO
E6,0.624,GC048,3,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆dpp,Single KO
E6,0.657,GC048,3,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆dpp,Single KO
E6,0.684,GC048,3,glucose,2021-07-23,5.65,0.07948148148148147,∆dpp,Single KO
E6,0.696,GC048,3,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆dpp,Single KO
E6,0.707,GC048,3,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆dpp,Single KO
E6,0.711,GC048,3,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆dpp,Single KO
E6,0.714,GC048,3,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆dpp,Single KO
E6,0.716,GC048,3,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆dpp,Single KO
E6,0.716,GC048,3,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆dpp,Single KO
E6,0.715,GC048,3,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆dpp,Single KO
E6,0.714,GC048,3,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆dpp,Single KO
